SELECT A.unique_id, B.name FROM Employees AS B LEFT JOIN EmployeeUNI AS A ON A.id=B.id
select u.unique_id, e.name from employees e left join EmployeeUNI u on u.id= e.id
select u.unique_id, e.name from employees e left join employeeUNI u on e.id = u.id
select u.unique_id, e.name from employees e left join employeeuni u on e.id = u.id
select u.unique_id, e.name from employees e left join employeeuni u on e.id=u.id
select u.unique_id, e.name from employees e left join employeeuni u on u.id = e.id
select u.unique_id, e.name from employees e left join employeeuni u on u.id=e.id
select u.unique_id, e.name from employeeuni u right outer join employees e on u.id = e.id
select u.unique_id,e.name from employees e left join EmployeeUNI u on u.id=e.id
select u.unique_id,e.name from employees e left join employeeUNI u on e.id = u.id
select u.unique_id,e.name from employees e left join employeeuni u on e.id=u.id
select uni.unique_id , e.name from employees e left join employeeuni uni on e.id = uni.id
select uni.unique_id as unique_id, name from Employees as e left join EmployeeUNI as uni on e.id = uni.id
select uni.unique_id, emp.name from employees emp left join employeeUni uni using(id)
select unique_id , name from Employees emp left outer join EmployeeUNI empuni on emp.id = empuni.id
select unique_id , name from employees e left join employeeuni e1 on e.id = e1.id
select unique_id , name from employees left join EmployeeUNI on EmployeeUNI.id=employees.id
select unique_id ,name from employees as emp left join employeeUNI as uni on uni.id = emp.id
select unique_id as unique_id ,name from Employees left join EmployeeUNI using (id)
select unique_id, Employees.name from EmployeeUNI Right JOIN Employees ON Employees.id=EmployeeUNI.id
select unique_id, Employees.name from Employees left join EmployeeUNI on Employees.id = EmployeeUNI.id
select unique_id, e.name from Employees e left join EmployeeUni f on e.id = f.id
select unique_id, e.name from employees e left join employeeUNI u on e.id = u.id
select unique_id, e.name from employees e left join employeeuni i on e.id = i.id
select unique_id, e.name from employees e left join employeeuni u on e.id = u.id
select unique_id, emp.name from Employees emp left join EmployeeUNI empu on empu.id = emp.id
select unique_id, name from EmployeeUNI a right join Employees b on a.id = b.id
select unique_id, name from EmployeeUNI as i right outer join Employees as e on i.id=e.id
select unique_id, name from EmployeeUNI e Right JOIN Employees u on e.id = u.id
select unique_id, name from EmployeeUNI eu right join Employees e on eu.id=e.id
select unique_id, name from EmployeeUNI right join Employees on EmployeeUNI.id = Employees.id
select unique_id, name from EmployeeUNI right join Employees on Employees.id = EmployeeUNI.id
select unique_id, name from EmployeeUNI right join Employees on Employees.id=EmployeeUNI.id
select unique_id, name from EmployeeUNI right outer join Employees on Employees.id = EmployeeUNI.id
select unique_id, name from Employees E left join EmployeeUNI EU ON EU.id = E.id
select unique_id, name from Employees U left join EmployeeUNI E on U.id = E.id
select unique_id, name from Employees a left join EmployeeUNI b on a.id = b.id
select unique_id, name from Employees a left join EmployeeUNI b on a.id=b.id
select unique_id, name from Employees a left join EmployeeUNI b using(id)
select unique_id, name from Employees e LEFT JOIN EmployeeUNI u on e.id = u.id
select unique_id, name from Employees e left join EmployeeUNI e1 on(e.id=e1.id)
select unique_id, name from Employees e left join EmployeeUNI e_uni on e.id = e_uni.id
select unique_id, name from Employees e left join EmployeeUNI en on e.id = en.id
select unique_id, name from Employees e left join EmployeeUNI eu on e.id = eu.id
select unique_id, name from Employees e left join EmployeeUNI eu on e.id= eu.id
select unique_id, name from Employees e left join EmployeeUNI eu on eu.id = e.id
select unique_id, name from Employees e left join EmployeeUNI euni on e.id=euni.id
select unique_id, name from Employees e left join EmployeeUNI u on e.id = u.id
select unique_id, name from Employees e left join EmployeeUNI u on e.id=u.id
select unique_id, name from Employees e1 LEFT JOIN EmployeeUNI e2 ON e1.id = e2.id
select unique_id, name from Employees e1 left join EmployeeUNI e2 on e1.id = e2.id order by name
select unique_id, name from Employees left join EmployeeUNI on EmployeeUNI.id = Employees.id
select unique_id, name from Employees left join EmployeeUNI on Employees.id = EmployeeUNI.id
select unique_id, name from Employees left join EmployeeUNI on Employees.id=EmployeeUNI.id
select unique_id, name from Employees left join EmployeeUNI on if (Employees.id = EmployeeUNI.id, Employees.id, null)
select unique_id, name from Employees left join EmployeeUNI using (id)
select unique_id, name from Employees left join EmployeeUNI using(id)
select unique_id, name from Employees left outer join EmployeeUNI on Employees.id = EmployeeUNI.id
select unique_id, name from Employees natural left join EmployeeUNI
select unique_id, name from employeeUNI as eu right join employees as e on e.id = eu.id
select unique_id, name from employees a left join employeeUNI b on a.id = b.id
select unique_id, name from employees a left join employeeUNI b on a.id=b.id
select unique_id, name from employees a left join employeeuni b on a.id = b.id
select unique_id, name from employees as e left join EmployeeUNI as eu on e.id = eu.id
select unique_id, name from employees as e left join employeeUNI as u on e.id = u.id
select unique_id, name from employees as e left join employeeuni as u on e.id = u.id
select unique_id, name from employees as emp left join employeeUNI as uni on emp.id = uni.id
select unique_id, name from employees e left join EmployeeUNI n on e.id=n.id
select unique_id, name from employees e left join employeeUNI u on e.id=u.id
select unique_id, name from employees e left join employeeuni eu on e.id = eu.id
select unique_id, name from employees e left join employeeuni eu on e.id=eu.id
select unique_id, name from employees e left join employeeuni u on e.id = u.id
select unique_id, name from employees e left join employeeuni u on e.id=u.id
select unique_id, name from employees e left join employeeuni u on u.id = e.id
select unique_id, name from employees left join employeeUNI on employees.id = employeeUNI.id
select unique_id, name from employees left join employeeUNI using (id) order by name
select unique_id, name from employees left join employeeUNI using(id)
select unique_id, name from employees left join employeeuni on employees.id = employeeuni.id
select unique_id, name from employees left join employeeuni using(id)
select unique_id, name from employees natural left join employeeuni
select unique_id, name from employeeuni EU right join employees E on EU.id = E.id
select unique_id, name from employeeuni right join employees using (id)
select unique_id, name from employeeuni u right join employees e on u.id = e.id
select unique_id,(name) name from employees e left join employeeUNI u on e.id=u.id group by e.id
select unique_id,name from Employees as a left join EmployeeUNI as b on a.id = b.id
select unique_id,name from Employees as e left join EmployeeUNI as eu on e.id=eu.id
select unique_id,name from Employees e left join EmployeeUNI eu on e.id = eu.id
select unique_id,name from Employees e left join EmployeeUNI using (id)
select unique_id,name from Employees left join EmployeeUNI on Employees.id = EmployeeUNI.id
select unique_id,name from Employees left join EmployeeUNI on Employees.id=EmployeeUNI.id
select unique_id,name from Employees left join EmployeeUNI using(id)
select unique_id,name from employees as e left join employeeUNI as ue on e.id = ue.id
select unique_id,name from employees e left join employeeuni e1 on e.id= e1.id
select unique_id,name from employees e left join employeeuni u on e.id=u.id
select unique_id,name from employees e left join employeeuni u on u.id = e.id
select unique_id,name from employees left join employeeuni on employees.id = employeeUNI.id
select unique_id,name from employees left join employeeuni using(id)
select unique_id,name from employeeuni right join employees using(id)
select unique_id,name from employeeuni u right join employees e on u.id = e.id
with cte as( select e1.id,e1.name,e2.id as nullid,e2.unique_id from employees e1 left JOIN employeeuni e2 on e1.id=e2.id) select unique_id, name from cte
with cte_join as ( select unique_id, name from Employees as e left join EmployeeUNI as u on e.id = u.id ) select * from cte_join
